Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
199		0.5422		1.5442		0.0000		0.2829		0.00000792
200		0.5433		1.5468		0.0000		0.2812		0.00000425
1		3.2269		3.3894		0.0000		0.0198		0.00050000
2		2.4781		2.9458		0.0000		0.0123		0.00049775
3		2.1680		2.0870		0.0000		0.0849		0.00049550
4		1.9817		1.8921		0.0000		0.0891		0.00049324
5		1.9034		1.7009		0.0000		0.1106		0.00049099
6		1.8512		1.6892		0.0000		0.1071		0.00048874
7		1.7920		1.7262		0.0000		0.1285		0.00048648
8		1.6695		1.5394		0.0000		0.1476		0.00048422
9		1.6737		1.6140		0.0000		0.1378		0.00048196
10		1.6022		1.5289		0.0000		0.1435		0.00047970
11		1.5967		1.4109		0.0000		0.1661		0.00047744
12		1.4921		1.3665		0.0000		0.1726		0.00047518
13		1.4729		1.3624		0.0000		0.1725		0.00047292
14		1.4244		1.2935		0.0000		0.1802		0.00047065
15		1.3991		1.3504		0.0000		0.1664		0.00046839
16		1.3454		1.2399		0.0000		0.1889		0.00046612
17		1.3408		1.1800		0.0000		0.2118		0.00046385
18		1.3005		1.1724		0.0000		0.2115		0.00046158
19		1.2773		1.1304		0.0000		0.2252		0.00045931
20		1.2417		1.1015		0.0000		0.2351		0.00045704
21		1.2585		1.0895		0.0000		0.2338		0.00045477
22		1.2473		1.1252		0.0000		0.2345		0.00045249
23		1.2285		1.1417		0.0000		0.2030		0.00045022
24		1.1814		1.1538		0.0000		0.2162		0.00044794
25		1.1498		1.0101		0.0000		0.2553		0.00044566
26		1.1116		1.0223		0.0000		0.2499		0.00044338
27		1.0655		0.9446		0.0000		0.2645		0.00044110
28		1.0511		1.0262		0.0000		0.2494		0.00043882
29		1.1219		0.9515		0.0000		0.2635		0.00043653
30		1.0473		0.9101		0.0000		0.2675		0.00043425
31		0.9948		0.8580		0.0000		0.2879		0.00043196
32		0.9795		0.8993		0.0000		0.2724		0.00042968
33		0.9899		0.8512		0.0000		0.2825		0.00042739
34		0.9682		0.8490		0.0000		0.2816		0.00042510
35		0.9055		0.8045		0.0000		0.2864		0.00042281
36		0.9048		0.7904		0.0000		0.2932		0.00042051
37		0.9069		0.7784		0.0000		0.2964		0.00041822
38		0.8885		0.7497		0.0000		0.3060		0.00041592
39		0.8427		0.7410		0.0000		0.3044		0.00041362
40		0.8474		0.7322		0.0000		0.3061		0.00041133
41		0.8439		0.7299		0.0000		0.3154		0.00040903
42		0.9086		0.7677		0.0000		0.2879		0.00040672
43		0.8650		0.7512		0.0000		0.2944		0.00040442
44		0.8401		0.7282		0.0000		0.3122		0.00040212
45		0.8366		0.6909		0.0000		0.3174		0.00039981
46		0.7829		0.6693		0.0000		0.3273		0.00039750
47		0.7666		0.6829		0.0000		0.3106		0.00039520
48		0.7536		0.6337		0.0000		0.3337		0.00039288
49		0.7500		0.6387		0.0000		0.3275		0.00039057
50		0.7208		0.6423		0.0000		0.3319		0.00038826
51		0.7328		0.6327		0.0000		0.3420		0.00038594
52		0.7117		0.6265		0.0000		0.3333		0.00038363
53		0.7108		0.5958		0.0000		0.3463		0.00038131
54		0.7374		0.6040		0.0000		0.3437		0.00037899
55		0.6872		0.6122		0.0000		0.3351		0.00037667
56		0.6834		0.5877		0.0000		0.3510		0.00037435
57		0.6775		0.5832		0.0000		0.3333		0.00037202
58		0.6548		0.5672		0.0000		0.3395		0.00036970
59		0.6785		0.5822		0.0000		0.3449		0.00036737
60		0.6638		0.5527		0.0000		0.3592		0.00036504
61		0.6328		0.5434		0.0000		0.3813		0.00036271
62		0.6530		0.5586		0.0000		0.3768		0.00036038
63		0.6416		0.5541		0.0000		0.3577		0.00035804
64		0.6198		0.5353		0.0000		0.3668		0.00035571
65		0.6082		0.5186		0.0000		0.3878		0.00035337
66		0.6158		0.5377		0.0000		0.3803		0.00035103
67		0.6079		0.4994		0.0000		0.3872		0.00034869
68		0.5891		0.4990		0.0000		0.3822		0.00034635
69		0.5869		0.4895		0.0000		0.3838		0.00034400
70		0.5801		0.4831		0.0000		0.3898		0.00034165
71		0.5663		0.4612		0.0000		0.4127		0.00033931
72		0.5283		0.4656		0.0000		0.4162		0.00033696
73		0.5525		0.4773		0.0000		0.4022		0.00033460
74		0.5767		0.4609		0.0000		0.4245		0.00033225
75		0.5612		0.4783		0.0000		0.3962		0.00032990
76		0.5531		0.4538		0.0000		0.4169		0.00032754
77		0.5572		0.4673		0.0000		0.4106		0.00032518
78		0.5607		0.4552		0.0000		0.4219		0.00032282
79		0.5227		0.4335		0.0000		0.4144		0.00032045
80		0.5299		0.4534		0.0000		0.4150		0.00031809
81		0.5219		0.4310		0.0000		0.4155		0.00031572
82		0.5210		0.4355		0.0000		0.4228		0.00031335
83		0.5153		0.4230		0.0000		0.4277		0.00031098
84		0.5009		0.4047		0.0000		0.4255		0.00030861
85		0.4972		0.4012		0.0000		0.4391		0.00030624
86		0.4929		0.4225		0.0000		0.4148		0.00030386
87		0.4834		0.3996		0.0000		0.4436		0.00030148
88		0.4812		0.4025		0.0000		0.4202		0.00029910
89		0.4809		0.3912		0.0000		0.4433		0.00029671
90		0.4672		0.3955		0.0000		0.4317		0.00029433
91		0.4681		0.3828		0.0000		0.4378		0.00029194
92		0.4755		0.3921		0.0000		0.4407		0.00028955
93		0.4767		0.3874		0.0000		0.4401		0.00028716
94		0.4566		0.3850		0.0000		0.4453		0.00028477
95		0.4737		0.3668		0.0000		0.4441		0.00028237
96		0.4669		0.3721		0.0000		0.4400		0.00027997
97		0.4630		0.3633		0.0000		0.4504		0.00027757
98		0.4559		0.3738		0.0000		0.4422		0.00027517
99		0.4529		0.3592		0.0000		0.4668		0.00027276
100		0.4552		0.3663		0.0000		0.4540		0.00027035
101		0.4767		0.3841		0.0000		0.4341		0.00026794
102		0.4497		0.4017		0.0000		0.4235		0.00026553
103		0.4502		0.3592		0.0000		0.4445		0.00026312
104		0.4452		0.3445		0.0000		0.4616		0.00026070
105		0.4271		0.3492		0.0000		0.4391		0.00025828
106		0.4285		0.3398		0.0000		0.4577		0.00025586
107		0.4196		0.3368		0.0000		0.4652		0.00025343
108		0.4138		0.3338		0.0000		0.4783		0.00025100
109		0.4266		0.3503		0.0000		0.4722		0.00024857
110		0.4232		0.3425		0.0000		0.4792		0.00024614
111		0.4224		0.3440		0.0000		0.4543		0.00024370
112		0.4147		0.3282		0.0000		0.4651		0.00024126
113		0.4025		0.3221		0.0000		0.4799		0.00023882
114		0.4038		0.3257		0.0000		0.4755		0.00023638
115		0.3922		0.3114		0.0000		0.4741		0.00023393
116		0.3962		0.3158		0.0000		0.4695		0.00023148
117		0.3846		0.3178		0.0000		0.4657		0.00022903
118		0.3921		0.3076		0.0000		0.4702		0.00022658
119		0.3820		0.3055		0.0000		0.4908		0.00022412
120		0.3879		0.3009		0.0000		0.4904		0.00022166
121		0.3719		0.3037		0.0000		0.4893		0.00021919
122		0.3923		0.3112		0.0000		0.4916		0.00021672
123		0.3859		0.3022		0.0000		0.4811		0.00021425
124		0.3531		0.2972		0.0000		0.4868		0.00021178
125		0.3774		0.2922		0.0000		0.4797		0.00020930
126		0.3787		0.2918		0.0000		0.4787		0.00020682
127		0.3807		0.2945		0.0000		0.4742		0.00020434
128		0.3633		0.2990		0.0000		0.4694		0.00020185
129		0.3718		0.3221		0.0000		0.4736		0.00019936
130		0.3782		0.2983		0.0000		0.4887		0.00019687
131		0.3683		0.2892		0.0000		0.4895		0.00019437
132		0.3732		0.2965		0.0000		0.4852		0.00019187
133		0.3593		0.2846		0.0000		0.5012		0.00018937
134		0.3490		0.2820		0.0000		0.4892		0.00018686
135		0.3446		0.2830		0.0000		0.4806		0.00018435
136		0.3671		0.2880		0.0000		0.4759		0.00018183
137		0.3541		0.2717		0.0000		0.4951		0.00017931
138		0.3376		0.2745		0.0000		0.4843		0.00017679
139		0.3396		0.2693		0.0000		0.4931		0.00017426
140		0.3474		0.2630		0.0000		0.5021		0.00017173
141		0.3359		0.2731		0.0000		0.4906		0.00016919
142		0.3249		0.2654		0.0000		0.5007		0.00016665
143		0.3256		0.2645		0.0000		0.5011		0.00016411
144		0.3424		0.2618		0.0000		0.5026		0.00016156
145		0.3338		0.2586		0.0000		0.5176		0.00015901
146		0.3356		0.2646		0.0000		0.5019		0.00015645
147		0.3313		0.2581		0.0000		0.5200		0.00015389
148		0.3219		0.2625		0.0000		0.5071		0.00015132
149		0.3200		0.2572		0.0000		0.5141		0.00014875
150		0.3182		0.2550		0.0000		0.5043		0.00014617
151		0.3227		0.2567		0.0000		0.5082		0.00014359
152		0.3136		0.2540		0.0000		0.5055		0.00014100
153		0.3044		0.2472		0.0000		0.5210		0.00013841
154		0.3037		0.2560		0.0000		0.5049		0.00013581
155		0.3199		0.2497		0.0000		0.5091		0.00013321
156		0.3179		0.2534		0.0000		0.4974		0.00013060
157		0.3298		0.2525		0.0000		0.5022		0.00012798
158		0.3141		0.2469		0.0000		0.5143		0.00012536
159		0.3075		0.2463		0.0000		0.5129		0.00012273
160		0.3022		0.2438		0.0000		0.5158		0.00012010
161		0.3103		0.2373		0.0000		0.5125		0.00011746
162		0.2987		0.2355		0.0000		0.5245		0.00011482
163		0.2955		0.2386		0.0000		0.5161		0.00011216
164		0.2912		0.2325		0.0000		0.5190		0.00010950
165		0.2929		0.2321		0.0000		0.5145		0.00010684
166		0.2970		0.2300		0.0000		0.5285		0.00010416
167		0.3037		0.2336		0.0000		0.5039		0.00010148
168		0.2937		0.2314		0.0000		0.5128		0.00009879
169		0.2939		0.2309		0.0000		0.5172		0.00009609
170		0.3026		0.2261		0.0000		0.5174		0.00009338
171		0.2930		0.2235		0.0000		0.5274		0.00009067
172		0.2858		0.2193		0.0000		0.5396		0.00008794
173		0.2927		0.2201		0.0000		0.5272		0.00008521
174		0.2845		0.2255		0.0000		0.5119		0.00008247
175		0.2854		0.2174		0.0000		0.5364		0.00007971
176		0.2937		0.2241		0.0000		0.5209		0.00007695
177		0.2788		0.2233		0.0000		0.5264		0.00007417
178		0.2795		0.2176		0.0000		0.5289		0.00007138
179		0.2907		0.2183		0.0000		0.5248		0.00006858
180		0.2735		0.2139		0.0000		0.5332		0.00006577
181		0.2786		0.2177		0.0000		0.5212		0.00006295
182		0.2786		0.2155		0.0000		0.5334		0.00006011
183		0.2731		0.2121		0.0000		0.5318		0.00005725
184		0.2771		0.2156		0.0000		0.5240		0.00005438
185		0.2735		0.2129		0.0000		0.5251		0.00005149
186		0.2772		0.2103		0.0000		0.5318		0.00004859
187		0.2662		0.2108		0.0000		0.5347		0.00004566
188		0.2659		0.2079		0.0000		0.5370		0.00004272
189		0.2712		0.2104		0.0000		0.5330		0.00003975
190		0.2810		0.2098		0.0000		0.5309		0.00003675
191		0.2686		0.2069		0.0000		0.5345		0.00003373
192		0.2681		0.2101		0.0000		0.5304		0.00003068
193		0.2742		0.2057		0.0000		0.5382		0.00002759
194		0.2618		0.2061		0.0000		0.5419		0.00002447
195		0.2601		0.2066		0.0000		0.5403		0.00002130
196		0.2735		0.2044		0.0000		0.5399		0.00001808
197		0.2666		0.2035		0.0000		0.5387		0.00001479
198		0.2569		0.2031		0.0000		0.5385		0.00001141
199		0.2735		0.2028		0.0000		0.5425		0.00000792
200		0.2685		0.2043		0.0000		0.5336		0.00000425
1		3.2856		3.3734		0.0000		0.0028		0.00050000
2		2.5786		2.6428		0.0000		0.0626		0.00049775
3		2.2639		2.0725		0.0000		0.0775		0.00049550
4		2.0948		1.9305		0.0000		0.0811		0.00049324
5		1.9882		1.8266		0.0000		0.0984		0.00049099
6		1.8973		1.8314		0.0000		0.0917		0.00048874
7		1.8338		1.6709		0.0000		0.1333		0.00048648
8		1.7499		1.6383		0.0000		0.1193		0.00048422
9		1.6929		1.5170		0.0000		0.1579		0.00048196
10		1.6516		1.4606		0.0000		0.1702		0.00047970
11		1.5700		1.3914		0.0000		0.1753		0.00047744
12		1.5248		1.3708		0.0000		0.1782		0.00047518
13		1.5054		1.3440		0.0000		0.1792		0.00047292
14		1.4655		1.2931		0.0000		0.1879		0.00047065
15		1.4185		1.2868		0.0000		0.1877		0.00046839
16		1.4026		1.2022		0.0000		0.2134		0.00046612
17		1.3464		1.1954		0.0000		0.2054		0.00046385
18		1.3706		1.1786		0.0000		0.2063		0.00046158
19		1.2875		1.1202		0.0000		0.2240		0.00045931
20		1.2768		1.0921		0.0000		0.2479		0.00045704
21		1.2490		1.2219		0.0000		0.2018		0.00045477
22		1.2388		1.0628		0.0000		0.2434		0.00045249
23		1.2192		1.0532		0.0000		0.2460		0.00045022
24		1.1919		1.0217		0.0000		0.2586		0.00044794
25		1.2015		1.0280		0.0000		0.2463		0.00044566
26		1.2005		0.9880		0.0000		0.2623		0.00044338
27		1.0937		0.9630		0.0000		0.2563		0.00044110
28		1.0859		0.9681		0.0000		0.2542		0.00043882
29		1.0528		0.9875		0.0000		0.2548		0.00043653
30		1.0311		0.9175		0.0000		0.2653		0.00043425
31		1.0352		0.8752		0.0000		0.2699		0.00043196
32		0.9984		0.9162		0.0000		0.2575		0.00042968
33		0.9638		0.8434		0.0000		0.2902		0.00042739
34		0.9593		0.8570		0.0000		0.2733		0.00042510
35		0.9672		0.8344		0.0000		0.2766		0.00042281
36		0.9310		0.8072		0.0000		0.2954		0.00042051
37		0.9020		0.8107		0.0000		0.2875		0.00041822
38		0.9772		0.7946		0.0000		0.2918		0.00041592
39		0.9513		0.9329		0.0000		0.2642		0.00041362
40		0.9310		0.7791		0.0000		0.2917		0.00041133
41		0.8793		0.7515		0.0000		0.3046		0.00040903
42		0.8768		0.7521		0.0000		0.3040		0.00040672
43		0.8660		0.7430		0.0000		0.3092		0.00040442
44		0.8407		0.7051		0.0000		0.3119		0.00040212
45		0.8059		0.6786		0.0000		0.3239		0.00039981
46		0.7693		0.6698		0.0000		0.3256		0.00039750
47		0.7770		0.6690		0.0000		0.3340		0.00039520
48		0.7672		0.6726		0.0000		0.3291		0.00039288
49		0.7740		0.6430		0.0000		0.3415		0.00039057
50		0.7657		0.6319		0.0000		0.3353		0.00038826
51		0.7573		0.6499		0.0000		0.3372		0.00038594
52		0.7325		0.6214		0.0000		0.3448		0.00038363
53		0.7482		0.6074		0.0000		0.3436		0.00038131
54		0.7248		0.5877		0.0000		0.3523		0.00037899
55		0.7207		0.5940		0.0000		0.3506		0.00037667
56		0.7561		0.6182		0.0000		0.3507		0.00037435
57		0.6982		0.6097		0.0000		0.3297		0.00037202
58		0.6898		0.5792		0.0000		0.3510		0.00036970
59		0.6575		0.5647		0.0000		0.3520		0.00036737
60		0.6558		0.5464		0.0000		0.3635		0.00036504
61		0.6688		0.5505		0.0000		0.3638		0.00036271
62		0.6859		0.5711		0.0000		0.3584		0.00036038
63		0.6330		0.5384		0.0000		0.3691		0.00035804
64		0.6518		0.5568		0.0000		0.3794		0.00035571
65		0.6624		0.5486		0.0000		0.3597		0.00035337
66		0.6186		0.5355		0.0000		0.3715		0.00035103
67		0.6202		0.5153		0.0000		0.3743		0.00034869
68		0.6115		0.5133		0.0000		0.3746		0.00034635
69		0.6000		0.4952		0.0000		0.3786		0.00034400
70		0.6176		0.5103		0.0000		0.3836		0.00034165
71		0.6168		0.5155		0.0000		0.3814		0.00033931
72		0.6097		0.4991		0.0000		0.3931		0.00033696
73		0.5579		0.4789		0.0000		0.4091		0.00033460
74		0.5733		0.4599		0.0000		0.4131		0.00033225
75		0.5729		0.4926		0.0000		0.3954		0.00032990
76		0.5579		0.4641		0.0000		0.4005		0.00032754
77		0.5505		0.4583		0.0000		0.4078		0.00032518
78		0.5498		0.4633		0.0000		0.4071		0.00032282
79		0.5425		0.4508		0.0000		0.4067		0.00032045
80		0.5593		0.4426		0.0000		0.4008		0.00031809
81		0.5442		0.4494		0.0000		0.4161		0.00031572
82		0.5331		0.4473		0.0000		0.4059		0.00031335
83		0.5648		0.5634		0.0000		0.3803		0.00031098
84		0.5771		0.4680		0.0000		0.4057		0.00030861
85		0.5524		0.4516		0.0000		0.4137		0.00030624
86		0.5357		0.4324		0.0000		0.4209		0.00030386
87		0.5280		0.4202		0.0000		0.4327		0.00030148
88		0.5370		0.4278		0.0000		0.4143		0.00029910
89		0.5142		0.4168		0.0000		0.4222		0.00029671
90		0.4941		0.4204		0.0000		0.4213		0.00029433
91		0.5053		0.4011		0.0000		0.4339		0.00029194
92		0.4862		0.4154		0.0000		0.4272		0.00028955
93		0.5034		0.4029		0.0000		0.4321		0.00028716
94		0.4990		0.4029		0.0000		0.4258		0.00028477
95		0.4908		0.4055		0.0000		0.4325		0.00028237
96		0.4705		0.3970		0.0000		0.4300		0.00027997
97		0.4828		0.3883		0.0000		0.4412		0.00027757
98		0.4738		0.3904		0.0000		0.4395		0.00027517
99		0.4611		0.3860		0.0000		0.4364		0.00027276
100		0.4555		0.3759		0.0000		0.4441		0.00027035
101		0.4547		0.3823		0.0000		0.4384		0.00026794
102		0.4633		0.3820		0.0000		0.4384		0.00026553
103		0.4615		0.3744		0.0000		0.4473		0.00026312
104		0.4595		0.3721		0.0000		0.4390		0.00026070
105		0.4628		0.3897		0.0000		0.4503		0.00025828
106		0.4530		0.3803		0.0000		0.4430		0.00025586
107		0.4466		0.3578		0.0000		0.4532		0.00025343
108		0.4376		0.3593		0.0000		0.4530		0.00025100
109		0.4347		0.3642		0.0000		0.4595		0.00024857
110		0.4347		0.3594		0.0000		0.4443		0.00024614
111		0.4207		0.3516		0.0000		0.4527		0.00024370
112		0.4229		0.3454		0.0000		0.4544		0.00024126
113		0.4217		0.3448		0.0000		0.4500		0.00023882
114		0.4316		0.3431		0.0000		0.4529		0.00023638
115		0.4120		0.3444		0.0000		0.4543		0.00023393
116		0.4258		0.3407		0.0000		0.4577		0.00023148
117		0.4178		0.3449		0.0000		0.4496		0.00022903
118		0.4296		0.3353		0.0000		0.4580		0.00022658
119		0.4219		0.3557		0.0000		0.4536		0.00022412
120		0.4201		0.3468		0.0000		0.4649		0.00022166
121		0.4082		0.3372		0.0000		0.4563		0.00021919
122		0.3985		0.3269		0.0000		0.4563		0.00021672
123		0.4097		0.3299		0.0000		0.4526		0.00021425
124		0.3943		0.3257		0.0000		0.4648		0.00021178
125		0.4025		0.3216		0.0000		0.4612		0.00020930
126		0.3862		0.3119		0.0000		0.4714		0.00020682
127		0.3798		0.3228		0.0000		0.4653		0.00020434
128		0.4012		0.3227		0.0000		0.4590		0.00020185
129		0.3881		0.3073		0.0000		0.4768		0.00019936
130		0.3846		0.3111		0.0000		0.4715		0.00019687
131		0.3931		0.3086		0.0000		0.4741		0.00019437
132		0.3744		0.3028		0.0000		0.4665		0.00019187
133		0.3886		0.3065		0.0000		0.4782		0.00018937
134		0.3999		0.3057		0.0000		0.4722		0.00018686
135		0.3814		0.2983		0.0000		0.4752		0.00018435
136		0.3805		0.3023		0.0000		0.4661		0.00018183
137		0.3609		0.3016		0.0000		0.4773		0.00017931
138		0.3650		0.3117		0.0000		0.4718		0.00017679
139		0.3874		0.3008		0.0000		0.4671		0.00017426
140		0.3555		0.2953		0.0000		0.4844		0.00017173
141		0.3644		0.2904		0.0000		0.4752		0.00016919
142		0.3729		0.2952		0.0000		0.4592		0.00016665
143		0.3725		0.2929		0.0000		0.4812		0.00016411
144		0.3625		0.2832		0.0000		0.4784		0.00016156
145		0.3561		0.2849		0.0000		0.4812		0.00015901
146		0.3633		0.2888		0.0000		0.4762		0.00015645
147		0.3470		0.2842		0.0000		0.4882		0.00015389
148		0.3486		0.2733		0.0000		0.4856		0.00015132
149		0.3439		0.2739		0.0000		0.4798		0.00014875
150		0.3650		0.2789		0.0000		0.4837		0.00014617
151		0.3439		0.2727		0.0000		0.4941		0.00014359
152		0.3405		0.2694		0.0000		0.5003		0.00014100
153		0.3527		0.2742		0.0000		0.4884		0.00013841
154		0.3429		0.2764		0.0000		0.5001		0.00013581
155		0.3484		0.2697		0.0000		0.4980		0.00013321
156		0.3306		0.2653		0.0000		0.5000		0.00013060
157		0.3391		0.2625		0.0000		0.4942		0.00012798
158		0.3465		0.2599		0.0000		0.4961		0.00012536
159		0.3308		0.2587		0.0000		0.4970		0.00012273
160		0.3379		0.2605		0.0000		0.5011		0.00012010
161		0.3501		0.2735		0.0000		0.4890		0.00011746
162		0.3290		0.2647		0.0000		0.4970		0.00011482
163		0.3294		0.2615		0.0000		0.5091		0.00011216
164		0.3219		0.2552		0.0000		0.5086		0.00010950
165		0.3368		0.2581		0.0000		0.5066		0.00010684
166		0.3311		0.2540		0.0000		0.5166		0.00010416
167		0.3381		0.2611		0.0000		0.5207		0.00010148
168		0.3301		0.2537		0.0000		0.5014		0.00009879
169		0.3210		0.2543		0.0000		0.5228		0.00009609
170		0.3230		0.2539		0.0000		0.4911		0.00009338
171		0.3234		0.2469		0.0000		0.5168		0.00009067
172		0.3247		0.2454		0.0000		0.5181		0.00008794
173		0.3138		0.2458		0.0000		0.5161		0.00008521
174		0.3103		0.2411		0.0000		0.5228		0.00008247
175		0.3111		0.2487		0.0000		0.5122		0.00007971
176		0.3081		0.2398		0.0000		0.5171		0.00007695
177		0.3101		0.2391		0.0000		0.5185		0.00007417
178		0.3028		0.2411		0.0000		0.5056		0.00007138
179		0.3084		0.2388		0.0000		0.5076		0.00006858
180		0.3064		0.2367		0.0000		0.5111		0.00006577
181		0.3062		0.2373		0.0000		0.5203		0.00006295
182		0.3060		0.2397		0.0000		0.5136		0.00006011
183		0.3026		0.2366		0.0000		0.5250		0.00005725
184		0.3205		0.2363		0.0000		0.5202		0.00005438
185		0.3092		0.2448		0.0000		0.5178		0.00005149
186		0.3024		0.2341		0.0000		0.5053		0.00004859
187		0.3161		0.2333		0.0000		0.5042		0.00004566
188		0.3028		0.2319		0.0000		0.5065		0.00004272
189		0.2957		0.2313		0.0000		0.5138		0.00003975
190		0.3143		0.2292		0.0000		0.5163		0.00003675
191		0.2962		0.2309		0.0000		0.5147		0.00003373
192		0.2921		0.2289		0.0000		0.5148		0.00003068
193		0.2941		0.2275		0.0000		0.5201		0.00002759
194		0.2858		0.2261		0.0000		0.5130		0.00002447
195		0.3002		0.2236		0.0000		0.5204		0.00002130
196		0.2932		0.2233		0.0000		0.5313		0.00001808
197		0.3010		0.2223		0.0000		0.5232		0.00001479
198		0.2905		0.2231		0.0000		0.5248		0.00001141
199		0.3076		0.2231		0.0000		0.5208		0.00000792
200		0.2950		0.2227		0.0000		0.5235		0.00000425
1		3.7769		3.7710		0.0000		0.0128		0.00050000
1		4.0319		4.0765		0.0000		0.0019		0.00050000
2		3.6047		3.9365		0.0000		0.0050		0.00049775
3		3.2489		3.7212		0.0000		0.0083		0.00049550
4		3.0160		3.2415		0.0000		0.0254		0.00049324
5		2.8960		3.0481		0.0000		0.0313		0.00049099
6		2.7443		2.9691		0.0000		0.0334		0.00048874
1		4.1270		4.1272		0.0000		0.0030		0.00050000
1		4.1248		4.1362		0.0000		0.0019		0.00050000
2		3.7547		4.0705		0.0000		0.0048		0.00049775
3		3.4176		3.9677		0.0000		0.0064		0.00049550
4		3.1959		3.7922		0.0000		0.0111		0.00049324
5		3.0047		3.5355		0.0000		0.0222		0.00049099
6		2.7758		3.2446		0.0000		0.0301		0.00048874
7		2.6320		3.0172		0.0000		0.0334		0.00048648
8		2.6992		2.9400		0.0000		0.0359		0.00048422
9		2.5309		2.9040		0.0000		0.0368		0.00048196
10		2.5002		2.9367		0.0000		0.0343		0.00047970
1		1.9362		1.5354		0.0000		0.1327		0.00050000
2		1.4639		1.3427		0.0000		0.1554		0.00049775
3		1.3068		1.2330		0.0000		0.1837		0.00049550
4		1.2179		1.1351		0.0000		0.2027		0.00049324
5		1.1550		1.1120		0.0000		0.2097		0.00049099
6		1.1088		1.0949		0.0000		0.2142		0.00048874
7		1.0709		1.0445		0.0000		0.2311		0.00048648
8		1.0364		1.0364		0.0000		0.2343		0.00048422
9		1.0156		0.9934		0.0000		0.2348		0.00048196
10		0.9911		0.9933		0.0000		0.2447		0.00047970
11		0.9771		0.9711		0.0000		0.2493		0.00047744
12		0.9571		1.0009		0.0000		0.2447		0.00047518
13		0.9429		0.9657		0.0000		0.2583		0.00047292
14		0.9312		0.9590		0.0000		0.2575		0.00047065
15		0.9212		0.9428		0.0000		0.2604		0.00046839
16		0.9060		0.9571		0.0000		0.2540		0.00046612
17		0.9008		0.9395		0.0000		0.2698		0.00046385
18		0.8913		0.9176		0.0000		0.2723		0.00046158
19		0.8869		0.9110		0.0000		0.2766		0.00045931
20		0.8797		0.9161		0.0000		0.2662		0.00045704
21		0.8711		0.8970		0.0000		0.2737		0.00045477
22		0.8670		0.9223		0.0000		0.2724		0.00045249
23		0.8538		0.8842		0.0000		0.2732		0.00045022
24		0.8527		0.9058		0.0000		0.2675		0.00044794
25		0.8477		0.8909		0.0000		0.2753		0.00044566
26		0.8413		0.8926		0.0000		0.2734		0.00044338
27		0.8418		0.8683		0.0000		0.2879		0.00044110
28		0.8299		0.8992		0.0000		0.2751		0.00043882
29		0.8292		0.8581		0.0000		0.2896		0.00043653
30		0.8267		0.8700		0.0000		0.2823		0.00043425
31		0.8242		0.8618		0.0000		0.2864		0.00043196
32		0.8191		0.8670		0.0000		0.2956		0.00042968
33		0.8139		0.8791		0.0000		0.2882		0.00042739
34		0.8100		0.8717		0.0000		0.2881		0.00042510
35		0.8047		0.8817		0.0000		0.2813		0.00042281
36		0.8068		0.8411		0.0000		0.2986		0.00042051
37		0.7961		0.8608		0.0000		0.2921		0.00041822
38		0.7940		0.8368		0.0000		0.2982		0.00041592
39		0.7914		0.8454		0.0000		0.2987		0.00041362
40		0.7915		0.8420		0.0000		0.2964		0.00041133
41		0.7902		0.8522		0.0000		0.2957		0.00040903
42		0.7857		0.8440		0.0000		0.2960		0.00040672
43		0.7805		0.9068		0.0000		0.2791		0.00040442
44		0.7828		0.8348		0.0000		0.2985		0.00040212
45		0.7740		0.8671		0.0000		0.2869		0.00039981
46		0.7757		0.8636		0.0000		0.2951		0.00039750
47		0.7696		0.8300		0.0000		0.2957		0.00039520
48		0.7655		0.8284		0.0000		0.3067		0.00039288
49		0.7657		0.8311		0.0000		0.3004		0.00039057
50		0.7626		0.8247		0.0000		0.2932		0.00038826
51		0.7643		0.8048		0.0000		0.3037		0.00038594
52		0.7582		0.8152		0.0000		0.3118		0.00038363
53		0.7580		0.8136		0.0000		0.3081		0.00038131
54		0.7528		0.8304		0.0000		0.3033		0.00037899
55		0.7518		0.8353		0.0000		0.2987		0.00037667
56		0.7506		0.8449		0.0000		0.2992		0.00037435
57		0.7478		0.8128		0.0000		0.3063		0.00037202
58		0.7460		0.8185		0.0000		0.2986		0.00036970
59		0.7472		0.8259		0.0000		0.3033		0.00036737
60		0.7378		0.8196		0.0000		0.3065		0.00036504
61		0.7388		0.8144		0.0000		0.3035		0.00036271
62		0.7337		0.8554		0.0000		0.2960		0.00036038
63		0.7330		0.8172		0.0000		0.3113		0.00035804
64		0.7338		0.8397		0.0000		0.2984		0.00035571
65		0.7279		0.8148		0.0000		0.3138		0.00035337
66		0.7348		0.8293		0.0000		0.3051		0.00035103
67		0.7285		0.8028		0.0000		0.3152		0.00034869
68		0.7251		0.8282		0.0000		0.3062		0.00034635
69		0.7171		0.8593		0.0000		0.2830		0.00034400
70		0.7186		0.8061		0.0000		0.3083		0.00034165
71		0.7201		0.8337		0.0000		0.2926		0.00033931
72		0.7184		0.8292		0.0000		0.3060		0.00033696
73		0.7144		0.8218		0.0000		0.3135		0.00033460
74		0.7185		0.8704		0.0000		0.3033		0.00033225
75		0.7130		0.8320		0.0000		0.2999		0.00032990
76		0.7124		0.8268		0.0000		0.3055		0.00032754
77		0.7095		0.8244		0.0000		0.3144		0.00032518
78		0.7065		0.8136		0.0000		0.3087		0.00032282
